b'id',b'key',b'value',b'type'
349384070,b'feature_id',b'1570403',b'gnis'
349384070,b'state_id',b'55',b'gnis'
349384070,b'name',b'North Bristol School',b'regular'
349384555,b'amenity',b'school',b'regular'
349384555,b'ele',b'236',b'regular'
349384555,b'county_id',b'059',b'gnis'
349384555,b'created',b'08/29/1980',b'gnis'
349384555,b'feature_id',b'1571401',b'gnis'
349384555,b'state_id',b'55',b'gnis'
349384555,b'name',b'Pikeville School',b'regular'
349384637,b'amenity',b'school',b'regular'
349384637,b'ele',b'205',b'regular'
349384637,b'county_id',b'059',b'gnis'
349384637,b'created',b'08/29/1980',b'gnis'
349384637,b'feature_id',b'1571391',b'gnis'
349384637,b'state_id',b'55',b'gnis'
349384637,b'name',b'Pike River School',b'regular'
349385150,b'amenity',b'school',b'regular'
349385150,b'ele',b'226',b'regular'
349385150,b'county_id',b'059',b'gnis'
349385150,b'created',b'09/30/1999',b'gnis'
349385150,b'feature_id',b'1571624',b'gnis'
349385150,b'state_id',b'55',b'gnis'
349385150,b'name',b'Pleasant Prairie Elementary School',b'regular'
349387676,b'amenity',b'school',b'regular'
349387676,b'ele',b'223',b'regular'
349387676,b'county_id',b'059',b'gnis'
349387676,b'created',b'09/30/1999',b'gnis'
349387676,b'feature_id',b'1571883',b'gnis'
349387676,b'state_id',b'55',b'gnis'
349387676,b'name',b'Prairie Lane Elementary School',b'regular'
349393561,b'amenity',b'school',b'regular'
349393561,b'ele',b'217',b'regular'
349393561,b'county_id',b'059',b'gnis'
349393561,b'created',b'08/29/1980',b'gnis'
349393561,b'feature_id',b'1574864',b'gnis'
349393561,b'state_id',b'55',b'gnis'
349393561,b'name',b'Stephenson School',b'regular'
349393993,b'amenity',b'school',b'regular'
349393993,b'ele',b'217',b'regular'
349393993,b'county_id',b'059',b'gnis'
349393993,b'created',b'08/29/1980',b'gnis'
349393993,b'feature_id',b'1574604',b'gnis'
349393993,b'state_id',b'55',b'gnis'
349393993,b'name',b'Spring Brook School',b'regular'
349394629,b'amenity',b'school',b'regular'
349394629,b'ele',b'189',b'regular'
349394629,b'county_id',b'059',b'gnis'
349394629,b'created',b'08/29/1980',b'gnis'
349394629,b'feature_id',b'1574020',b'gnis'
349394629,b'state_id',b'55',b'gnis'
349394629,b'name',b'Sheridan Road School',b'regular'
349397142,b'amenity',b'school',b'regular'
349397142,b'ele',b'212',b'regular'
349397142,b'county_id',b'059',b'gnis'
349397142,b'created',b'09/30/1999',b'gnis'
349397142,b'feature_id',b'1576705',b'gnis'
349397142,b'state_id',b'55',b'gnis'
349397142,b'name',b'Whittier Elementary School',b'regular'
349398066,b'amenity',b'school',b'regular'
349398066,b'ele',b'229',b'regular'
349398066,b'county_id',b'059',b'gnis'
349398066,b'created',b'08/29/1980',b'gnis'
349398066,b'feature_id',b'1577044',b'gnis'
349398066,b'state_id',b'55',b'gnis'
349398066,b'name',b'Woodworth School',b'regular'
349400053,b'amenity',b'school',b'regular'
349400053,b'ele',b'190',b'regular'
349400053,b'county_id',b'059',b'gnis'
349400053,b'created',b'08/29/1980',b'gnis'
349400053,b'feature_id',b'1576088',b'gnis'
349400053,b'state_id',b'55',b'gnis'
349400053,b'name',b'Victory School',b'regular'
349400468,b'amenity',b'school',b'regular'
349400468,b'ele',b'208',b'regular'
349400468,b'county_id',b'059',b'gnis'
349400468,b'created',b'08/29/1980',b'gnis'
349400468,b'feature_id',b'1576257',b'gnis'
349400468,b'state_id',b'55',b'gnis'
349400468,b'name',b'Washington School',b'regular'
349402688,b'amenity',b'school',b'regular'
349402688,b'ele',b'183',b'regular'
349402688,b'county_id',b'059',b'gnis'
349402688,b'created',b'08/29/1980',b'gnis'
349402688,b'feature_id',b'1576406',b'gnis'
349402688,b'state_id',b'55',b'gnis'
349402688,b'name',b'Weiskopf School',b'regular'
349404415,b'amenity',b'school',b'regular'
349404415,b'ele',b'189',b'regular'
349404415,b'county_id',b'059',b'gnis'
349404415,b'created',b'08/29/1980',b'gnis'
349404415,b'feature_id',b'1578560',b'gnis'
349404415,b'state_id',b'55',b'gnis'
349404415,b'name',b'Saint Joseph School',b'regular'
349420867,b'amenity',b'school',b'regular'
349420867,b'ele',b'241',b'regular'
349420867,b'county_id',b'101',b'gnis'
349420867,b'created',b'09/02/1999',b'gnis'
349420867,b'feature_id',b'1851038',b'gnis'
349420867,b'state_id',b'55',b'gnis'
349420867,b'name',b'Union Grove Elementary School',b'regular'
349421381,b'amenity',b'school',b'regular'
349421381,b'ele',b'190',b'regular'
349421381,b'county_id',b'059',b'gnis'
349421381,b'created',b'08/31/1999',b'gnis'
349421381,b'feature_id',b'1850044',b'gnis'
349421381,b'state_id',b'55',b'gnis'
349421381,b'name',b'Bethany Lutheran School',b'regular'
349421401,b'amenity',b'school',b'regular'
349421401,b'ele',b'184',b'regular'
349421401,b'county_id',b'059',b'gnis'
349421401,b'created',b'08/31/1999',b'gnis'
349421401,b'feature_id',b'1850038',b'gnis'
349421401,b'state_id',b'55',b'gnis'
349421401,b'name',b'Armitage Academy',b'regular'
349421467,b'amenity',b'school',b'regular'
349421467,b'ele',b'190',b'regular'
349421467,b'county_id',b'059',b'gnis'
349421467,b'created',b'08/31/1999',b'gnis'
349421467,b'feature_id',b'1850148',b'gnis'
349421467,b'state_id',b'55',b'gnis'
349421467,b'name',b'Saint Anthonys School',b'regular'
349421515,b'amenity',b'school',b'regular'
349421515,b'ele',b'189',b'regular'
349421515,b'county_id',b'059',b'gnis'
349421515,b'created',b'08/31/1999',b'gnis'
349421515,b'feature_id',b'1850133',b'gnis'
349421515,b'state_id',b'55',b'gnis'
349421515,b'name',b'Our Lady of Mount Carmel School',b'regular'
349421564,b'amenity',b'school',b'regular'
349421564,b'ele',b'187',b'regular'
349421564,b'county_id',b'059',b'gnis'
349421564,b'created',b'08/31/1999',b'gnis'
349421564,b'feature_id',b'1850120',b'gnis'
349421564,b'state_id',b'55',b'gnis'
349421564,b'name',b'Lincoln Elementary School',b'regular'
349421721,b'amenity',b'school',b'regular'
349421721,b'ele',b'190',b'regular'
349421721,b'county_id',b'059',b'gnis'
349421721,b'created',b'08/31/1999',b'gnis'
349421721,b'feature_id',b'1850084',b'gnis'
349421721,b'state_id',b'55',b'gnis'
349421721,b'name',b'Gateway Technical College',b'regular'
349421721,b'wikidata',b'Q5527291',b'regular'
349421721,b'wikipedia',b'en:Gateway Technical College',b'regular'
349423769,b'amenity',b'school',b'regular'
349423769,b'ele',b'184',b'regular'
349423769,b'county_id',b'059',b'gnis'
349423769,b'created',b'08/31/1999',b'gnis'
349423769,b'feature_id',b'1850155',b'gnis'
349423769,b'state_id',b'55',b'gnis'
349423769,b'name',b'Saint Georges School',b'regular'
349423785,b'amenity',b'school',b'regular'
349423785,b'ele',b'185',b'regular'
349423785,b'county_id',b'059',b'gnis'
349423785,b'created',b'08/31/1999',b'gnis'
349423785,b'feature_id',b'1850158',b'gnis'
349423785,b'state_id',b'55',b'gnis'
349423785,b'name',b'Saint James School',b'regular'
349423802,b'amenity',b'school',b'regular'
349423802,b'ele',b'191',b'regular'
349423802,b'county_id',b'059',b'gnis'
349423802,b'created',b'08/31/1999',b'gnis'
349423802,b'feature_id',b'1850166',b'gnis'
349423802,b'state_id',b'55',b'gnis'
349423802,b'name',b'Saint Lukes Evangelical Lutheran Church',b'regular'
349423815,b'amenity',b'school',b'regular'
349423815,b'ele',b'186',b'regular'
349423815,b'county_id',b'059',b'gnis'
349423815,b'created',b'08/31/1999',b'gnis'
349423815,b'feature_id',b'1850174',b'gnis'
349423815,b'state_id',b'55',b'gnis'
349423815,b'name',b'Saint Nicholas School',b'regular'
349423824,b'amenity',b'school',b'regular'
349423824,b'ele',b'192',b'regular'
349423824,b'county_id',b'059',b'gnis'
349423824,b'created',b'08/31/1999',b'gnis'
349423824,b'feature_id',b'1850176',b'gnis'
349423824,b'state_id',b'55',b'gnis'
349423824,b'name',b'Saint Peters School',b'regular'
349423839,b'amenity',b'school',b'regular'
349423839,b'ele',b'189',b'regular'
349423839,b'county_id',b'059',b'gnis'
349423839,b'created',b'08/31/1999',b'gnis'
349423839,b'feature_id',b'1850179',b'gnis'
349423839,b'state_id',b'55',b'gnis'
349423839,b'name',b'Saint Therese School',b'regular'
349470007,b'amenity',b'grave_yard',b'regular'
349470007,b'ele',b'235',b'regular'
349470007,b'county_id',b'059',b'gnis'
349470007,b'created',b'08/29/1980',b'gnis'
349470007,b'feature_id',b'1566754',b'gnis'
349470007,b'state_id',b'55',b'gnis'
349470007,b'name',b'Hosmer Cemetery',b'regular'
349476632,b'amenity',b'grave_yard',b'regular'
349476632,b'ele',b'223',b'regular'
349476632,b'county_id',b'059',b'gnis'
349476632,b'created',b'08/29/1980',b'gnis'
349476632,b'feature_id',b'1570402',b'gnis'
349476632,b'state_id',b'55',b'gnis'
349476632,b'name',b'North Bristol Cemetery',b'regular'
349478008,b'amenity',b'grave_yard',b'regular'
349478008,b'ele',b'244',b'regular'
349478008,b'county_id',b'059',b'gnis'
349478008,b'created',b'08/29/1980',b'gnis'
349478008,b'feature_id',b'1571035',b'gnis'
349478008,b'state_id',b'55',b'gnis'
349478008,b'name',b'Paris Cemetery',b'regular'
349491969,b'amenity',b'grave_yard',b'regular'
349491969,b'ele',b'212',b'regular'
349491969,b'county_id',b'059',b'gnis'
349491969,b'created',b'08/29/1980',b'gnis'
349491969,b'feature_id',b'1574602',b'gnis'
349491969,b'state_id',b'55',b'gnis'
349491969,b'name',b'Spring Brook Cemetery',b'regular'
349492925,b'amenity',b'grave_yard',b'regular'
349492925,b'ele',b'219',b'regular'
349492925,b'county_id',b'059',b'gnis'
349492925,b'created',b'08/29/1980',b'gnis'
349492925,b'feature_id',b'1574422',b'gnis'
349492925,b'state_id',b'55',b'gnis'
349492925,b'name',b'South Bristol Cemetery',b'regular'
349495559,b'amenity',b'grave_yard',b'regular'
349495559,b'ele',b'238',b'regular'
349495559,b'county_id',b'101',b'gnis'
349495559,b'created',b'08/29/1980',b'gnis'
349495559,b'feature_id',b'1575903',b'gnis'
349495559,b'state_id',b'55',b'gnis'
349495559,b'name',b'Union Grove Cemetery',b'regular'
349514056,b'amenity',b'grave_yard',b'regular'
349514056,b'ele',b'238',b'regular'
349514056,b'county_id',b'059',b'gnis'
349514056,b'created',b'09/30/1999',b'gnis'
349514056,b'feature_id',b'1998787',b'gnis'
349514056,b'state_id',b'55',b'gnis'
349514056,b'name',b'Bristol - Paris Cemetery',b'regular'
349514139,b'amenity',b'grave_yard',b'regular'
349514139,b'ele',b'216',b'regular'
349514139,b'county_id',b'059',b'gnis'
349514139,b'created',b'09/30/1999',b'gnis'
349514139,b'feature_id',b'1998791',b'gnis'
349514139,b'state_id',b'55',b'gnis'
349514139,b'name',b'Kenosha County Cemetery',b'regular'
349537905,b'amenity',b'post_office',b'regular'
349537905,b'ele',b'190',b'regular'
349537905,b'county_id',b'059',b'gnis'
349537905,b'created',b'08/31/1999',b'gnis'
349537905,b'feature_id',b'1850201',b'gnis'
349537905,b'state_id',b'55',b'gnis'
349537905,b'name',b'West Side Station Kenosha Post Office',b'regular'
353872328,b'ele',b'175',b'regular'
353872328,b'county_id',b'059',b'gnis'
353872328,b'created',b'08/29/1980',b'gnis'
353872328,b'feature_id',b'1564465',b'gnis'
353872328,b'state_id',b'55',b'gnis'
353872328,b'leisure',b'park',b'regular'
353872328,b'name',b'Eichelman Park',b'regular'
353881865,b'ele',b'176',b'regular'
353881865,b'county_id',b'059',b'gnis'
353881865,b'created',b'08/29/1980',b'gnis'
353881865,b'feature_id',b'1567737',b'gnis'
353881865,b'state_id',b'55',b'gnis'
353881865,b'leisure',b'park',b'regular'
353881865,b'name',b'Lake Front Park',b'regular'
353881893,b'ele',b'175',b'regular'
353881893,b'county_id',b'059',b'gnis'
353881893,b'created',b'08/29/1980',b'gnis'
353881893,b'feature_id',b'1567758',b'gnis'
353881893,b'state_id',b'55',b'gnis'
353881893,b'leisure',b'park',b'regular'
353881893,b'name',b'Lake View Park',b'regular'
353889416,b'ele',b'175',b'regular'
353889416,b'county_id',b'059',b'gnis'
353889416,b'created',b'08/29/1980',b'gnis'
353889416,b'feature_id',b'1571179',b'gnis'
353889416,b'state_id',b'55',b'gnis'
353889416,b'leisure',b'park',b'regular'
353889416,b'name',b'Pennoyer Park',b'regular'
353889876,b'ele',b'198',b'regular'
353889876,b'county_id',b'101',b'gnis'
353889876,b'created',b'08/29/1980',b'gnis'
353889876,b'feature_id',b'1573706',b'gnis'
353889876,b'state_id',b'55',b'gnis'
353889876,b'leisure',b'park',b'regular'
353889876,b'name',b'Sanders Park',b'regular'
353890992,b'ele',b'175',b'regular'
353890992,b'county_id',b'059',b'gnis'
353890992,b'created',b'08/29/1980',b'gnis'
353890992,b'feature_id',b'1574507',b'gnis'
353890992,b'state_id',b'55',b'gnis'
353890992,b'leisure',b'park',b'regular'
353890992,b'name',b'Southport',b'regular'
353891495,b'ele',b'180',b'regular'
353891495,b'county_id',b'059',b'gnis'
353891495,b'created',b'06/01/1991',b'gnis'
353891495,b'feature_id',b'1578029',b'gnis'
353891495,b'state_id',b'55',b'gnis'
353891495,b'leisure',b'park',b'regular'
353891495,b'name',b'Southport Park',b'regular'
353892554,b'county_id',b'059',b'gnis'
353892554,b'created',b'08/01/1994',b'gnis'
353892554,b'feature_id',b'1582393;1582309',b'gnis'
353892554,b'state_id',b'55',b'gnis'
353892554,b'height',b'64',b'regular'
353892554,b'man_made',b'tower',b'regular'
353892554,b'name',b'WJZQ-FM (Kenosha);WLIP-AM (Kenosha)',b'regular'
353892554,b'type',b'communication',b'tower'
353892559,b'ele',b'191',b'regular'
353892559,b'county_id',b'059',b'gnis'
353892559,b'created',b'08/01/1994',b'gnis'
353892559,b'feature_id',b'1582392',b'gnis'
353892559,b'state_id',b'55',b'gnis'
353892559,b'man_made',b'tower',b'regular'
353892559,b'name',b'WGTD-FM (Kenosha)',b'regular'
353892559,b'type',b'communication',b'tower'
353892614,b'elevation',b'226',b'regular'
353892614,b'county_id',b'059',b'gnis'
353892614,b'created',b'08/01/1994',b'gnis'
353892614,b'feature_id',b'1582502',b'gnis'
353892614,b'state_id',b'55',b'gnis'
353892614,b'height',b'1948',b'regular'
353892614,b'man_made',b'tower',b'regular'
353892614,b'name',b'WHKE-TV (Kenosha)',b'regular'
353892614,b'type',b'communication',b'tower'
353900387,b'ele',b'242',b'regular'
353900387,b'county_id',b'059',b'gnis'
353900387,b'created',b'04/29/1998',b'gnis'
353900387,b'feature_id',b'1791946',b'gnis'
353900387,b'state_id',b'55',b'gnis'
353900387,b'name',b'Lake Shangri La Dam',b'regular'
353900387,b'waterway',b'dam',b'regular'
353900397,b'ele',b'43',b'regular'
353900397,b'county_id',b'059',b'gnis'
353900397,b'created',b'04/29/1998',b'gnis'
353900397,b'feature_id',b'1791947',b'gnis'
353900397,b'state_id',b'55',b'gnis'
353900397,b'landuse',b'reservoir',b'regular'
353900397,b'name',b'Lake Shangri La and Benet Lake 1',b'regular'
354531679,b'ele',b'180',b'regular'
354531679,b'county_id',b'059',b'gnis'
354531679,b'created',b'09/30/1999',b'gnis'
354531679,b'feature_id',b'2003335',b'gnis'
354531679,b'state_id',b'55',b'gnis'
354531679,b'leisure',b'park',b'regular'
354531679,b'name',b'Smeds Tennis Center',b'regular'
354532500,b'ele',b'181',b'regular'
354532500,b'county_id',b'059',b'gnis'
354532500,b'created',b'09/30/1999',b'gnis'
354532500,b'feature_id',b'1988744',b'gnis'
354532500,b'state_id',b'55',b'gnis'
354532500,b'leisure',b'park',b'regular'
354532500,b'name',b'Chiwaukee Prairie State Natural Area',b'regular'
367808465,b'state',b'Wisconsin',b'addr'
367808465,b'building',b'yes',b'regular'
367808465,b'ele',b'185',b'regular'
367808465,b'county_name',b'Kenosha',b'gnis'
367808465,b'feature_id',b'1850164',b'gnis'
367808465,b'import_uuid',b'57871b70-0100-4405-bb30-88b2e001a944',b'gnis'
367808465,b'reviewed',b'no',b'gnis'
367808465,b'name',b'Saint Josephs Home of the Sacred Heart',b'regular'
367808465,b'source',b'USGS Geonames',b'regular'
367808832,b'state',b'Wisconsin',b'addr'
367808832,b'amenity',b'library',b'regular'
